ASSIGNMENT_ID,FLIGHT_ID,STAFF_CODE,DUTY_ROLE
100842,1153,JL0CA069,チーフCA
100843,1153,JL0CA172,CA
100844,1153,JL0CA060,CA
100845,1153,JL0CA142,CA
100846,1153,JL0CA109,CA
100847,1153,JL0CA047,CA
100848,1153,JL0CA087,CA
100849,1154,JL0CA177,チーフCA
100850,1154,JL0CA165,CA
100851,1154,JL0CA170,CA
100852,1155,JL0CA011,チーフCA
100853,1155,JL0CA009,CA
100854,1155,JL0CA052,CA
100855,1155,JL0CA123,CA
100856,1155,JL0CA144,CA
100857,1155,JL0CA039,CA
100858,1155,JL0CA156,CA
100859,1156,JL0CA144,チーフCA
100860,1156,JL0CA094,CA
100861,1156,JL0CA033,CA
100862,1156,JL0CA162,CA
100863,1156,JL0CA156,CA
100864,1156,JL0CA150,CA
100865,1157,JL0CA007,チーフCA
100866,1157,JL0CA168,CA
100867,1157,JL0CA089,CA
100868,1157,JL0CA004,CA
100869,1158,JL0CA085,チーフCA
100870,1158,JL0CA035,CA
100871,1158,JL0CA192,CA
100872,1158,JL0CA077,CA
100873,1158,JL0CA018,CA
100874,1158,JL0CA185,CA
100875,1158,JL0CA137,CA
100876,1158,JL0CA134,CA
100877,1159,JL0CA004,チーフCA
100878,1159,JL0CA030,CA
100879,1159,JL0CA108,CA
100880,1159,JL0CA086,CA
100881,1159,JL0CA007,CA
100882,1160,JL0CA068,チーフCA
100883,1160,JL0CA036,CA
100884,1160,JL0CA200,CA
100885,1160,JL0CA110,CA
100886,1160,JL0CA158,CA
100887,1160,JL0CA005,CA
100888,1160,JL0CA125,CA
100889,1161,JL0CA133,チーフCA
100890,1161,JL0CA035,CA
100891,1161,JL0CA094,CA
100892,1161,JL0CA083,CA
100893,1161,JL0CA052,CA
100894,1161,JL0CA117,CA
100895,1162,JL0CA178,チーフCA
100896,1162,JL0CA021,CA
100897,1162,JL0CA137,CA
100898,1162,JL0CA064,CA
100899,1162,JL0CA153,CA
100900,1162,JL0CA075,CA
100901,1162,JL0CA197,CA
100902,1163,JL0CA126,チーフCA
100903,1163,JL0CA046,CA
100904,1163,JL0CA102,CA
100905,1163,JL0CA072,CA
100906,1163,JL0CA045,CA
100907,1164,JL0CA072,チーフCA
100908,1164,JL0CA008,CA
100909,1164,JL0CA127,CA
100910,1164,JL0CA002,CA
100911,1165,JL0CA146,チーフCA
100912,1165,JL0CA103,CA
100913,1165,JL0CA167,CA
100914,1165,JL0CA022,CA
100915,1165,JL0CA152,CA
100916,1165,JL0CA084,CA
100917,1166,JL0CA177,チーフCA
100918,1166,JL0CA149,CA
100919,1166,JL0CA041,CA
100920,1166,JL0CA156,CA
100921,1166,JL0CA170,CA
100922,1167,JL0CA103,チーフCA
100923,1167,JL0CA076,CA
100924,1167,JL0CA198,CA
100925,1167,JL0CA045,CA
100926,1167,JL0CA125,CA
100927,1167,JL0CA191,CA
100928,1167,JL0CA026,CA
100929,1168,JL0CA167,チーフCA
100930,1168,JL0CA002,CA
100931,1168,JL0CA164,CA
100932,1168,JL0CA018,CA
100933,1168,JL0CA053,CA
100934,1169,JL0CA048,チーフCA
100935,1169,JL0CA096,CA
100936,1169,JL0CA003,CA
100937,1169,JL0CA182,CA
100938,1169,JL0CA148,CA
100939,1169,JL0CA129,CA
100940,1169,JL0CA105,CA
100941,1169,JL0CA153,CA
100942,1170,JL0CA003,チーフCA
100943,1170,JL0CA053,CA
100944,1170,JL0CA199,CA
100945,1170,JL0CA113,CA
100946,1171,JL0CA021,チーフCA
100947,1171,JL0CA144,CA
100948,1171,JL0CA148,CA
100949,1172,JL0CA078,チーフCA
100950,1172,JL0CA166,CA
100951,1172,JL0CA017,CA
100952,1172,JL0CA024,CA
100953,1172,JL0CA044,CA
100954,1172,JL0CA153,CA
100955,1173,JL0CA150,チーフCA
100956,1173,JL0CA010,CA
100957,1173,JL0CA142,CA
100958,1173,JL0CA158,CA
100959,1173,JL0CA200,CA
100960,1174,JL0CA063,チーフCA
100961,1174,JL0CA119,CA
100962,1174,JL0CA022,CA
100963,1175,JL0CA033,チーフCA
100964,1175,JL0CA039,CA
100965,1175,JL0CA062,CA
100966,1175,JL0CA046,CA
100967,1175,JL0CA152,CA
100968,1175,JL0CA067,CA
100969,1175,JL0CA193,CA
100970,1175,JL0CA122,CA
100971,1176,JL0CA035,チーフCA
100972,1176,JL0CA145,CA
100973,1176,JL0CA091,CA
100974,1176,JL0CA099,CA
100975,1176,JL0CA156,CA
100976,1176,JL0CA177,CA
100977,1176,JL0CA181,CA
100978,1176,JL0CA094,CA
100979,1177,JL0CA028,チーフCA
100980,1177,JL0CA157,CA
100981,1177,JL0CA071,CA
100982,1178,JL0CA083,チーフCA
100983,1178,JL0CA140,CA
100984,1178,JL0CA013,CA
100985,1178,JL0CA179,CA
100986,1178,JL0CA198,CA
100987,1178,JL0CA089,CA
100988,1179,JL0CA048,チーフCA
100989,1179,JL0CA199,CA
100990,1179,JL0CA131,CA
100991,1179,JL0CA070,CA
100992,1179,JL0CA028,CA
100993,1179,JL0CA163,CA
100994,1179,JL0CA026,CA
100995,1180,JL0CA149,チーフCA
100996,1180,JL0CA152,CA
100997,1180,JL0CA128,CA
100998,1180,JL0CA133,CA
100999,1181,JL0CA181,チーフCA
101000,1181,JL0CA107,CA
101001,1181,JL0CA075,CA
101002,1181,JL0CA027,CA
101003,1181,JL0CA070,CA
101004,1181,JL0CA018,CA
101005,1182,JL0CA102,チーフCA
101006,1182,JL0CA186,CA
101007,1182,JL0CA056,CA
101008,1183,JL0CA016,チーフCA
101009,1183,JL0CA175,CA
101010,1183,JL0CA021,CA
101011,1183,JL0CA091,CA
101012,1183,JL0CA053,CA
101013,1183,JL0CA084,CA
101014,1184,JL0CA012,チーフCA
101015,1184,JL0CA077,CA
101016,1184,JL0CA185,CA
101017,1184,JL0CA119,CA
101018,1184,JL0CA165,CA
101019,1184,JL0CA135,CA
101020,1184,JL0CA174,CA
101021,1184,JL0CA011,CA
101022,1185,JL0CA065,チーフCA
101023,1185,JL0CA177,CA
101024,1185,JL0CA042,CA
101025,1186,JL0CA012,チーフCA
101026,1186,JL0CA082,CA
101027,1186,JL0CA014,CA
101028,1186,JL0CA070,CA
101029,1186,JL0CA015,CA
101030,1186,JL0CA131,CA
101031,1186,JL0CA065,CA
101032,1187,JL0CA087,チーフCA
101033,1187,JL0CA190,CA
101034,1187,JL0CA045,CA
101035,1187,JL0CA111,CA
101036,1187,JL0CA055,CA
101037,1188,JL0CA025,チーフCA
101038,1188,JL0CA029,CA
101039,1188,JL0CA007,CA
101040,1188,JL0CA096,CA
101041,1188,JL0CA128,CA
101042,1188,JL0CA187,CA
101043,1188,JL0CA022,CA
101044,1188,JL0CA072,CA
101045,1189,JL0CA101,チーフCA
101046,1189,JL0CA003,CA
101047,1189,JL0CA173,CA
101048,1189,JL0CA179,CA
101049,1189,JL0CA147,CA
101050,1189,JL0CA115,CA
101051,1189,JL0CA105,CA
101052,1190,JL0CA020,チーフCA
101053,1190,JL0CA075,CA
101054,1190,JL0CA045,CA
101055,1190,JL0CA008,CA
101056,1191,JL0CA188,チーフCA
101057,1191,JL0CA158,CA
101058,1191,JL0CA118,CA
101059,1191,JL0CA073,CA
101060,1191,JL0CA120,CA
101061,1192,JL0CA142,チーフCA
101062,1192,JL0CA103,CA
101063,1192,JL0CA031,CA
101064,1193,JL0CA029,チーフCA
101065,1193,JL0CA106,CA
101066,1193,JL0CA102,CA
101067,1194,JL0CA157,チーフCA
101068,1194,JL0CA052,CA
101069,1194,JL0CA092,CA
101070,1194,JL0CA055,CA
101071,1194,JL0CA032,CA
101072,1194,JL0CA172,CA
101073,1194,JL0CA129,CA
101074,1195,JL0CA175,チーフCA
101075,1195,JL0CA150,CA
101076,1195,JL0CA060,CA
101077,1195,JL0CA090,CA
101078,1195,JL0CA161,CA
101079,1195,JL0CA130,CA
101080,1195,JL0CA062,CA
101081,1196,JL0CA120,チーフCA
101082,1196,JL0CA127,CA
101083,1196,JL0CA049,CA
101084,1197,JL0CA167,チーフCA
101085,1197,JL0CA051,CA
101086,1197,JL0CA149,CA
101087,1197,JL0CA176,CA
101088,1197,JL0CA118,CA
101089,1197,JL0CA023,CA
101090,1197,JL0CA076,CA
101091,1199,JL0CA083,チーフCA
101092,1199,JL0CA160,CA
101093,1199,JL0CA015,CA
101094,1199,JL0CA193,CA
101095,1199,JL0CA001,CA
101096,1199,JL0CA070,CA
101097,1199,JL0CA189,CA
101098,1200,JL0CA147,チーフCA
101099,1200,JL0CA177,CA
101100,1200,JL0CA133,CA
101101,1200,JL0CA054,CA
101102,1200,JL0CA011,CA
101103,1201,JL0CA162,チーフCA
101104,1201,JL0CA122,CA
101105,1201,JL0CA121,CA
101106,1202,JL0CA187,チーフCA
101107,1202,JL0CA093,CA
101108,1202,JL0CA112,CA
101109,1202,JL0CA194,CA
101110,1202,JL0CA060,CA
101111,1203,JL0CA041,チーフCA
101112,1203,JL0CA159,CA
101113,1203,JL0CA104,CA
101114,1203,JL0CA156,CA
101115,1203,JL0CA032,CA
101116,1204,JL0CA156,チーフCA
101117,1204,JL0CA021,CA
101118,1204,JL0CA054,CA
101119,1205,JL0CA038,チーフCA
101120,1205,JL0CA136,CA
101121,1205,JL0CA184,CA
101122,1205,JL0CA046,CA
101123,1205,JL0CA010,CA
101124,1205,JL0CA048,CA
101125,1206,JL0CA134,チーフCA
101126,1206,JL0CA156,CA
101127,1206,JL0CA174,CA
101128,1206,JL0CA091,CA
101129,1206,JL0CA084,CA
101130,1206,JL0CA031,CA
101131,1207,JL0CA078,チーフCA
101132,1207,JL0CA165,CA
101133,1207,JL0CA163,CA
101134,1207,JL0CA085,CA
101135,1207,JL0CA063,CA
101136,1208,JL0CA179,チーフCA
101137,1208,JL0CA150,CA
101138,1208,JL0CA080,CA
101139,1209,JL0CA004,チーフCA
101140,1209,JL0CA008,CA
101141,1209,JL0CA022,CA
101142,1210,JL0CA145,チーフCA
101143,1210,JL0CA049,CA
101144,1210,JL0CA052,CA
101145,1211,JL0CA064,チーフCA
101146,1211,JL0CA043,CA
101147,1211,JL0CA116,CA
101148,1211,JL0CA153,CA
101149,1212,JL0CA081,チーフCA
101150,1212,JL0CA058,CA
101151,1212,JL0CA070,CA
101152,1212,JL0CA161,CA
101153,1213,JL0CA025,チーフCA
101154,1213,JL0CA052,CA
101155,1213,JL0CA149,CA
101156,1213,JL0CA022,CA
101157,1213,JL0CA192,CA
101158,1214,JL0CA118,チーフCA
101159,1214,JL0CA078,CA
101160,1214,JL0CA007,CA
101161,1215,JL0CA141,チーフCA
101162,1215,JL0CA170,CA
101163,1215,JL0CA130,CA
101164,1215,JL0CA085,CA
101165,1215,JL0CA008,CA
101166,1216,JL0CA124,チーフCA
101167,1216,JL0CA033,CA
101168,1216,JL0CA079,CA
101169,1216,JL0CA092,CA
101170,1216,JL0CA075,CA
101171,1216,JL0CA069,CA
101172,1216,JL0CA138,CA
101173,1217,JL0CA170,チーフCA
101174,1217,JL0CA039,CA
101175,1217,JL0CA102,CA
101176,1217,JL0CA091,CA
101177,1218,JL0CA086,チーフCA
101178,1218,JL0CA113,CA
101179,1218,JL0CA153,CA
101180,1218,JL0CA083,CA
101181,1218,JL0CA012,CA
101182,1218,JL0CA190,CA
101183,1218,JL0CA149,CA
101184,1218,JL0CA123,CA
101185,1219,JL0CA124,チーフCA
101186,1219,JL0CA083,CA
101187,1219,JL0CA141,CA
101188,1220,JL0CA068,チーフCA
101189,1220,JL0CA084,CA
101190,1220,JL0CA184,CA
101191,1220,JL0CA135,CA
101192,1221,JL0CA160,チーフCA
101193,1221,JL0CA145,CA
101194,1221,JL0CA115,CA
101195,1221,JL0CA067,CA
101196,1221,JL0CA106,CA
101197,1221,JL0CA132,CA
101198,1221,JL0CA154,CA
101199,1222,JL0CA056,チーフCA
101200,1222,JL0CA049,CA
101201,1222,JL0CA025,CA
101202,1222,JL0CA193,CA
101203,1222,JL0CA154,CA
101204,1223,JL0CA179,チーフCA
101205,1223,JL0CA115,CA
101206,1223,JL0CA154,CA
101207,1223,JL0CA197,CA
101208,1223,JL0CA125,CA
101209,1223,JL0CA164,CA
101210,1223,JL0CA133,CA
101211,1224,JL0CA052,チーフCA
101212,1224,JL0CA154,CA
101213,1224,JL0CA051,CA
101214,1225,JL0CA119,チーフCA
101215,1225,JL0CA149,CA
101216,1225,JL0CA184,CA
101217,1226,JL0CA136,チーフCA
101218,1226,JL0CA199,CA
101219,1226,JL0CA168,CA
101220,1226,JL0CA104,CA
101221,1226,JL0CA192,CA
101222,1227,JL0CA016,チーフCA
101223,1227,JL0CA135,CA
101224,1227,JL0CA176,CA
101225,1227,JL0CA011,CA
101226,1227,JL0CA140,CA
101227,1228,JL0CA018,チーフCA
101228,1228,JL0CA046,CA
101229,1228,JL0CA187,CA
101230,1228,JL0CA016,CA
101231,1228,JL0CA068,CA
101232,1229,JL0CA110,チーフCA
101233,1229,JL0CA121,CA
101234,1229,JL0CA112,CA
101235,1229,JL0CA027,CA
101236,1229,JL0CA042,CA
101237,1230,JL0CA078,チーフCA
101238,1230,JL0CA150,CA
101239,1230,JL0CA091,CA
101240,1230,JL0CA160,CA
101241,1230,JL0CA072,CA
101242,1230,JL0CA048,CA
101243,1230,JL0CA162,CA
101244,1230,JL0CA019,CA
101245,1231,JL0CA112,チーフCA
101246,1231,JL0CA120,CA
101247,1231,JL0CA034,CA
101248,1231,JL0CA058,CA
101249,1231,JL0CA060,CA
101250,1232,JL0CA194,チーフCA
101251,1232,JL0CA147,CA
101252,1232,JL0CA149,CA
101253,1232,JL0CA045,CA
101254,1232,JL0CA192,CA
101255,1232,JL0CA011,CA
101256,1232,JL0CA090,CA
101257,1233,JL0CA145,チーフCA
101258,1233,JL0CA094,CA
101259,1233,JL0CA040,CA
101260,1233,JL0CA099,CA
101261,1233,JL0CA151,CA
101262,1233,JL0CA027,CA
101263,1233,JL0CA161,CA
101264,1234,JL0CA024,チーフCA
101265,1234,JL0CA087,CA
101266,1234,JL0CA002,CA
101267,1234,JL0CA009,CA
101268,1235,JL0CA113,チーフCA
101269,1235,JL0CA072,CA
101270,1235,JL0CA095,CA
101271,1235,JL0CA087,CA
101272,1236,JL0CA133,チーフCA
101273,1236,JL0CA100,CA
101274,1236,JL0CA002,CA
101275,1236,JL0CA096,CA
101276,1236,JL0CA113,CA
101277,1236,JL0CA150,CA
101278,1236,JL0CA067,CA
101279,1236,JL0CA092,CA
101280,1237,JL0CA102,チーフCA
101281,1237,JL0CA013,CA
101282,1237,JL0CA108,CA
101283,1237,JL0CA164,CA
101284,1238,JL0CA023,チーフCA
101285,1238,JL0CA049,CA
101286,1238,JL0CA085,CA
101287,1238,JL0CA190,CA
101288,1238,JL0CA166,CA
101289,1239,JL0CA010,チーフCA
101290,1239,JL0CA001,CA
101291,1239,JL0CA068,CA
101292,1239,JL0CA139,CA
101293,1239,JL0CA081,CA
101294,1240,JL0CA191,チーフCA
101295,1240,JL0CA132,CA
101296,1240,JL0CA053,CA
101297,1240,JL0CA026,CA
101298,1240,JL0CA016,CA
101299,1240,JL0CA123,CA
101300,1240,JL0CA200,CA
101301,1240,JL0CA091,CA
101302,1241,JL0CA038,チーフCA
101303,1241,JL0CA061,CA
101304,1241,JL0CA007,CA
101305,1241,JL0CA074,CA
101306,1241,JL0CA142,CA
101307,1241,JL0CA088,CA
101308,1242,JL0CA109,チーフCA
101309,1242,JL0CA082,CA
101310,1242,JL0CA107,CA
101311,1243,JL0CA064,チーフCA
101312,1243,JL0CA069,CA
101313,1243,JL0CA150,CA
101314,1243,JL0CA120,CA
101315,1243,JL0CA178,CA
101316,1243,JL0CA128,CA
101317,1243,JL0CA046,CA
101318,1243,JL0CA042,CA
101319,1244,JL0CA123,チーフCA
101320,1244,JL0CA197,CA
101321,1244,JL0CA057,CA
101322,1244,JL0CA111,CA
101323,1245,JL0CA163,チーフCA
101324,1245,JL0CA112,CA
101325,1245,JL0CA146,CA
101326,1245,JL0CA044,CA
101327,1246,JL0CA175,チーフCA
101328,1246,JL0CA068,CA
101329,1246,JL0CA063,CA
101330,1246,JL0CA129,CA
101331,1247,JL0CA126,チーフCA
101332,1247,JL0CA111,CA
101333,1247,JL0CA152,CA
101334,1247,JL0CA082,CA
101335,1247,JL0CA115,CA
101336,1247,JL0CA058,CA
101337,1247,JL0CA158,CA
101338,1247,JL0CA175,CA
101339,1248,JL0CA014,チーフCA
101340,1248,JL0CA077,CA
101341,1248,JL0CA084,CA
101342,1248,JL0CA145,CA
101343,1248,JL0CA102,CA
101344,1248,JL0CA199,CA
101345,1248,JL0CA061,CA
101346,1248,JL0CA137,CA
101347,1249,JL0CA172,チーフCA
101348,1249,JL0CA001,CA
101349,1249,JL0CA081,CA
101350,1249,JL0CA019,CA
101351,1249,JL0CA048,CA
101352,1250,JL0CA030,チーフCA
101353,1250,JL0CA083,CA
101354,1250,JL0CA056,CA
101355,1250,JL0CA135,CA
101356,1250,JL0CA187,CA
101357,1250,JL0CA094,CA
101358,1250,JL0CA159,CA
101359,1250,JL0CA132,CA
101360,1251,JL0CA138,チーフCA
101361,1251,JL0CA122,CA
101362,1251,JL0CA076,CA
101363,1251,JL0CA196,CA
101364,1252,JL0CA077,チーフCA
101365,1252,JL0CA004,CA
101366,1252,JL0CA190,CA
101367,1252,JL0CA031,CA
101368,1252,JL0CA199,CA
101369,1252,JL0CA193,CA
101370,1253,JL0CA161,チーフCA
101371,1253,JL0CA164,CA
101372,1253,JL0CA178,CA
101373,1253,JL0CA036,CA
101374,1253,JL0CA018,CA
101375,1253,JL0CA135,CA
101376,1253,JL0CA116,CA
101377,1253,JL0CA112,CA
101378,1254,JL0CA093,チーフCA
101379,1254,JL0CA153,CA
101380,1254,JL0CA103,CA
101381,1254,JL0CA194,CA
101382,1254,JL0CA076,CA
101383,1255,JL0CA141,チーフCA
101384,1255,JL0CA103,CA
101385,1255,JL0CA077,CA
101386,1255,JL0CA002,CA
101387,1255,JL0CA084,CA
101388,1256,JL0CA001,チーフCA
101389,1256,JL0CA092,CA
101390,1256,JL0CA032,CA
101391,1256,JL0CA068,CA
101392,1256,JL0CA182,CA
101393,1256,JL0CA085,CA
101394,1256,JL0CA052,CA
101395,1256,JL0CA144,CA
101396,1257,JL0CA132,チーフCA
101397,1257,JL0CA167,CA
101398,1257,JL0CA155,CA
101399,1257,JL0CA022,CA
101400,1257,JL0CA140,CA
101401,1257,JL0CA139,CA
101402,1257,JL0CA113,CA
101403,1257,JL0CA185,CA
101404,1258,JL0CA082,チーフCA
101405,1258,JL0CA022,CA
101406,1258,JL0CA081,CA
101407,1258,JL0CA150,CA
101408,1259,JL0CA028,チーフCA
101409,1259,JL0CA145,CA
101410,1259,JL0CA172,CA
101411,1259,JL0CA166,CA
101412,1259,JL0CA120,CA
101413,1260,JL0CA111,チーフCA
101414,1260,JL0CA106,CA
101415,1260,JL0CA120,CA
101416,1261,JL0CA175,チーフCA
101417,1261,JL0CA124,CA
101418,1261,JL0CA032,CA
101419,1261,JL0CA179,CA
101420,1261,JL0CA057,CA
101421,1262,JL0CA079,チーフCA
101422,1262,JL0CA089,CA
101423,1262,JL0CA127,CA
101424,1262,JL0CA041,CA
101425,1262,JL0CA136,CA
101426,1263,JL0CA078,チーフCA
101427,1263,JL0CA149,CA
101428,1263,JL0CA177,CA
101429,1263,JL0CA043,CA
101430,1263,JL0CA193,CA
101431,1264,JL0CA101,チーフCA
101432,1264,JL0CA182,CA
101433,1264,JL0CA046,CA
101434,1265,JL0CA192,チーフCA
101435,1265,JL0CA054,CA
101436,1265,JL0CA090,CA
101437,1265,JL0CA096,CA
101438,1265,JL0CA048,CA
101439,1265,JL0CA101,CA
101440,1265,JL0CA137,CA
101441,1266,JL0CA049,チーフCA
101442,1266,JL0CA110,CA
101443,1266,JL0CA198,CA
101444,1266,JL0CA090,CA
101445,1266,JL0CA057,CA
101446,1267,JL0CA041,チーフCA
101447,1267,JL0CA015,CA
101448,1267,JL0CA099,CA
101449,1267,JL0CA184,CA
101450,1268,JL0CA199,チーフCA
101451,1268,JL0CA159,CA
101452,1268,JL0CA141,CA
101453,1268,JL0CA113,CA
101454,1268,JL0CA124,CA
101455,1268,JL0CA179,CA
101456,1268,JL0CA080,CA
101457,1269,JL0CA168,チーフCA
101458,1269,JL0CA010,CA
101459,1269,JL0CA003,CA
101460,1269,JL0CA146,CA
101461,1269,JL0CA039,CA
101462,1269,JL0CA050,CA
101463,1270,JL0CA192,チーフCA
101464,1270,JL0CA074,CA
101465,1270,JL0CA197,CA
101466,1270,JL0CA124,CA
101467,1270,JL0CA194,CA
101468,1270,JL0CA167,CA
101469,1270,JL0CA062,CA
101470,1271,JL0CA139,チーフCA
101471,1271,JL0CA056,CA
101472,1271,JL0CA031,CA
101473,1272,JL0CA030,チーフCA
101474,1272,JL0CA098,CA
101475,1272,JL0CA095,CA
101476,1272,JL0CA189,CA
101477,1273,JL0CA004,チーフCA
101478,1273,JL0CA127,CA
101479,1273,JL0CA123,CA
101480,1273,JL0CA174,CA
101481,1274,JL0CA067,チーフCA
101482,1274,JL0CA190,CA
101483,1274,JL0CA136,CA
101484,1275,JL0CA031,チーフCA
101485,1275,JL0CA006,CA
101486,1275,JL0CA061,CA
101487,1275,JL0CA049,CA
101488,1276,JL0CA063,チーフCA
101489,1276,JL0CA129,CA
101490,1276,JL0CA078,CA
101491,1277,JL0CA022,チーフCA
101492,1277,JL0CA150,CA
101493,1277,JL0CA189,CA
101494,1277,JL0CA103,CA
101495,1277,JL0CA142,CA
101496,1277,JL0CA166,CA
101497,1278,JL0CA045,チーフCA
101498,1278,JL0CA056,CA
101499,1278,JL0CA015,CA
101500,1278,JL0CA124,CA
101501,1278,JL0CA085,CA
101502,1278,JL0CA025,CA
101503,1279,JL0CA154,チーフCA
101504,1279,JL0CA187,CA
101505,1279,JL0CA129,CA
101506,1280,JL0CA103,チーフCA
101507,1280,JL0CA187,CA
101508,1280,JL0CA152,CA
101509,1280,JL0CA052,CA
101510,1280,JL0CA073,CA
101511,1280,JL0CA104,CA
101512,1281,JL0CA007,チーフCA
101513,1281,JL0CA130,CA
101514,1281,JL0CA099,CA
101515,1281,JL0CA063,CA
101516,1281,JL0CA042,CA
101517,1281,JL0CA182,CA
101518,1281,JL0CA198,CA
101519,1282,JL0CA118,チーフCA
101520,1282,JL0CA101,CA
101521,1282,JL0CA138,CA
101522,1282,JL0CA075,CA
101523,1282,JL0CA107,CA
101524,1282,JL0CA063,CA
101525,1282,JL0CA041,CA
101526,1282,JL0CA141,CA
101527,1283,JL0CA147,チーフCA
101528,1283,JL0CA109,CA
101529,1283,JL0CA057,CA
101530,1284,JL0CA188,チーフCA
101531,1284,JL0CA123,CA
101532,1284,JL0CA191,CA
101533,1284,JL0CA086,CA
101534,1284,JL0CA162,CA
101535,1285,JL0CA175,チーフCA
101536,1285,JL0CA026,CA
101537,1285,JL0CA186,CA
101538,1285,JL0CA179,CA
101539,1285,JL0CA070,CA
101540,1285,JL0CA107,CA
101541,1285,JL0CA006,CA
101542,1285,JL0CA065,CA
101543,1286,JL0CA019,チーフCA
101544,1286,JL0CA055,CA
101545,1286,JL0CA168,CA
101546,1286,JL0CA158,CA
101547,1286,JL0CA084,CA
101548,1286,JL0CA048,CA
101549,1286,JL0CA152,CA
101550,1287,JL0CA101,チーフCA
101551,1287,JL0CA192,CA
101552,1287,JL0CA200,CA
101553,1287,JL0CA130,CA
101554,1287,JL0CA176,CA
101555,1287,JL0CA175,CA
101556,1287,JL0CA184,CA
101557,1287,JL0CA173,CA
101558,1288,JL0CA063,チーフCA
101559,1288,JL0CA022,CA
101560,1288,JL0CA012,CA
101561,1288,JL0CA107,CA
101562,1288,JL0CA075,CA
101563,1289,JL0CA172,チーフCA
101564,1289,JL0CA108,CA
101565,1289,JL0CA198,CA
101566,1289,JL0CA128,CA
101567,1289,JL0CA073,CA
101568,1289,JL0CA153,CA
101569,1289,JL0CA197,CA
101570,1289,JL0CA171,CA
101571,1290,JL0CA137,チーフCA
101572,1290,JL0CA010,CA
101573,1290,JL0CA028,CA
101574,1291,JL0CA015,チーフCA
101575,1291,JL0CA004,CA
101576,1291,JL0CA032,CA
101577,1291,JL0CA193,CA
101578,1291,JL0CA146,CA
101579,1291,JL0CA119,CA
101580,1292,JL0CA061,チーフCA
101581,1292,JL0CA170,CA
101582,1292,JL0CA167,CA
101583,1293,JL0CA046,チーフCA
101584,1293,JL0CA036,CA
101585,1293,JL0CA129,CA
101586,1293,JL0CA052,CA
101587,1294,JL0CA092,チーフCA
101588,1294,JL0CA184,CA
101589,1294,JL0CA124,CA
101590,1294,JL0CA147,CA
101591,1294,JL0CA026,CA
101592,1294,JL0CA073,CA
101593,1295,JL0CA196,チーフCA
101594,1295,JL0CA192,CA
101595,1295,JL0CA181,CA
101596,1295,JL0CA079,CA
101597,1295,JL0CA155,CA
101598,1296,JL0CA054,チーフCA
101599,1296,JL0CA187,CA
101600,1296,JL0CA050,CA
101601,1296,JL0CA061,CA
101602,1296,JL0CA170,CA
101603,1297,JL0CA136,チーフCA
101604,1297,JL0CA030,CA
101605,1297,JL0CA145,CA
101606,1297,JL0CA122,CA
101607,1297,JL0CA022,CA
101608,1297,JL0CA073,CA
101609,1298,JL0CA143,チーフCA
101610,1298,JL0CA145,CA
101611,1298,JL0CA111,CA
101612,1299,JL0CA036,チーフCA
101613,1299,JL0CA052,CA
101614,1299,JL0CA016,CA
101615,1299,JL0CA075,CA
101616,1299,JL0CA083,CA
101617,1299,JL0CA073,CA
101618,1299,JL0CA135,CA
101619,1299,JL0CA115,CA
101620,1300,JL0CA089,チーフCA
101621,1300,JL0CA080,CA
101622,1300,JL0CA002,CA
101623,1300,JL0CA179,CA
101624,1300,JL0CA193,CA
101625,1300,JL0CA137,CA
101626,1300,JL0CA152,CA
101627,1302,JL0CA143,チーフCA
101628,1302,JL0CA088,CA
101629,1302,JL0CA177,CA
101630,1303,JL0CA064,チーフCA
101631,1303,JL0CA124,CA
101632,1303,JL0CA134,CA
101633,1304,JL0CA016,チーフCA
101634,1304,JL0CA200,CA
101635,1304,JL0CA089,CA
101636,1304,JL0CA120,CA
101637,1304,JL0CA154,CA
101638,1304,JL0CA121,CA
101639,1305,JL0CA019,チーフCA
101640,1305,JL0CA059,CA
101641,1305,JL0CA118,CA
101642,1305,JL0CA024,CA
101643,1305,JL0CA146,CA
101644,1306,JL0CA173,チーフCA
101645,1306,JL0CA199,CA
101646,1306,JL0CA035,CA
101647,1307,JL0CA185,チーフCA
101648,1307,JL0CA002,CA
101649,1307,JL0CA190,CA
101650,1307,JL0CA053,CA
101651,1307,JL0CA011,CA
101652,1307,JL0CA163,CA
101653,1308,JL0CA109,チーフCA
101654,1308,JL0CA107,CA
101655,1308,JL0CA002,CA
101656,1308,JL0CA067,CA
101657,1308,JL0CA057,CA
101658,1309,JL0CA113,チーフCA
101659,1309,JL0CA174,CA
101660,1309,JL0CA046,CA
101661,1309,JL0CA109,CA
101662,1309,JL0CA171,CA
101663,1309,JL0CA119,CA
101664,1309,JL0CA199,CA
101665,1309,JL0CA044,CA
101666,1310,JL0CA107,チーフCA
101667,1310,JL0CA036,CA
101668,1310,JL0CA161,CA
101669,1310,JL0CA102,CA
101670,1310,JL0CA043,CA
101671,1311,JL0CA183,チーフCA
101672,1311,JL0CA184,CA
101673,1311,JL0CA056,CA
101674,1311,JL0CA012,CA
101675,1311,JL0CA194,CA
101676,1311,JL0CA006,CA
101677,1311,JL0CA159,CA
101678,1311,JL0CA082,CA
101679,1312,JL0CA183,チーフCA
101680,1312,JL0CA013,CA
101681,1312,JL0CA073,CA
101682,1312,JL0CA188,CA
101683,1312,JL0CA116,CA
