FLIGHT_ID,FLIGHT_NUMBER,SERVICE_DATE,ORIGIN_AIRPORT_CODE,DEST_AIRPORT_CODE,SCHED_DEP_DATETIME_LOCAL,ACTUAL_DEP_DATETIME_LOCAL,SCHED_ARR_DATETIME_LOCAL,ACTUAL_ARR_DATETIME_LOCAL,AIRCRAFT_CODE,SEATS_OFFERED,PAX_BOARDED,CABIN_PAX_Y,CABIN_PAX_J,CABIN_PAX_F,CANCELLATION_FLAG,CANCELLATION_REASON_CATEGORY,ARRIVAL_DELAY_MIN,ON_TIME_ARRIVAL_FLAG
1153,JL0452,2019-01-15,NRT,LHR,2019-01-15 12:00,2019-01-15 12:07,2019-01-16 00:00,2019-01-16 00:15,B777-300,244,183,116,61,6,N,,15,Y
1154,JL0288,2019-01-15,HND,HKG,2019-01-15 20:45,2019-01-15 20:45,2019-01-16 00:45,2019-01-16 00:42,B787-8,291,210,178,32,0,N,,-3,Y
1155,JL7817,2019-01-15,NRT,HNL,2019-01-15 14:00,2019-01-15 14:30,2019-01-15 21:30,2019-01-15 22:12,A350,369,301,246,50,5,N,,42,N
1156,JL7786,2019-01-15,NRT,SYD,2019-01-15 18:45,2019-01-15 18:45,2019-01-16 04:45,2019-01-16 04:49,B787-9,312,239,191,42,6,N,,4,Y
1157,JL0828,2019-01-15,HND,PVG,2019-01-15 08:45,2019-01-15 08:47,2019-01-15 11:45,2019-01-15 11:45,B767,261,208,188,20,0,N,,0,Y
1158,JL0972,2019-01-16,HND,OKA,2019-01-16 18:00,2019-01-16 18:30,2019-01-16 20:30,2019-01-16 21:03,B777-200,312,244,197,40,7,N,,33,N
1159,JL0244,2019-01-16,HND,NGO,2019-01-16 11:00,2019-01-16 11:00,2019-01-16 11:50,2019-01-16 11:49,B737,165,132,122,10,0,N,,-1,Y
1160,JL7304,2019-01-16,NRT,BKK,2019-01-16 07:15,2019-01-16 07:25,2019-01-16 13:45,2019-01-16 14:03,B787-9,312,229,183,40,6,N,,18,N
1161,JL0642,2019-01-16,NRT,LAX,2019-01-16 18:00,2019-01-16 18:00,2019-01-17 05:00,2019-01-17 04:59,B777-300,244,197,124,66,7,N,,-1,Y
1162,JL0035,2019-01-16,NRT,JFK,2019-01-16 13:45,2019-01-16 14:00,2019-01-17 02:45,2019-01-17 03:14,B777-300,244,183,116,61,6,N,,29,N
1163,JL0415,2019-01-16,NRT,LHR,2019-01-16 11:45,2019-01-16 11:45,2019-01-16 23:45,2019-01-16 23:49,B777-300,244,196,124,65,7,N,,4,Y
1164,JL0240,2019-01-16,HND,HKG,2019-01-16 06:15,2019-01-16 06:25,2019-01-16 10:15,2019-01-16 10:39,B787-8,291,216,183,33,0,N,,24,N
1165,JL0999,2019-01-16,HND,ICN,2019-01-16 08:30,2019-01-16 08:35,2019-01-16 11:00,2019-01-16 11:10,B767,261,206,186,20,0,N,,10,Y
1166,JL7817,2019-01-16,NRT,HNL,2019-01-16 12:15,2019-01-16 12:35,2019-01-16 19:45,2019-01-16 20:17,A350,369,309,253,51,5,N,,32,N
1167,JL0806,2019-01-16,HND,PVG,2019-01-16 12:00,2019-01-16 12:15,2019-01-16 15:00,2019-01-16 15:12,B767,261,209,189,20,0,N,,12,Y
1168,JL0591,2019-01-17,HND,CTS,2019-01-17 16:45,2019-01-17 16:50,2019-01-17 18:15,2019-01-17 18:18,A350,369,330,271,54,5,N,,3,Y
1169,JL0359,2019-01-17,HND,FUK,2019-01-17 19:30,2019-01-17 19:30,2019-01-17 21:10,2019-01-17 21:18,A350,369,287,234,48,5,N,,8,Y
1170,JL0968,2019-01-17,HND,OKA,2019-01-17 07:45,2019-01-17 07:50,2019-01-17 10:15,2019-01-17 10:25,B777-200,312,269,218,44,7,N,,10,Y
1171,JL7168,2019-01-17,NRT,SIN,2019-01-17 14:15,2019-01-17 14:22,2019-01-17 21:15,2019-01-17 21:28,B787-9,312,262,209,46,7,N,,13,Y
1172,JL7331,2019-01-17,NRT,BKK,2019-01-17 07:15,2019-01-17 07:20,2019-01-17 13:45,2019-01-17 13:51,B787-9,312,229,183,40,6,N,,6,Y
1173,JL0610,2019-01-17,NRT,LAX,2019-01-17 08:45,2019-01-17 09:00,2019-01-17 19:45,2019-01-17 20:13,B777-300,244,190,119,64,7,N,,28,N
1174,JL0073,2019-01-17,NRT,JFK,2019-01-17 16:30,2019-01-17 17:15,2019-01-18 05:30,2019-01-18 06:20,B777-300,244,175,110,59,6,N,,50,N
1175,JL0439,2019-01-17,NRT,LHR,2019-01-17 18:30,2019-01-17 19:00,2019-01-18 06:30,2019-01-18 06:56,B777-300,244,176,111,59,6,N,,26,N
1176,JL0205,2019-01-17,HND,HKG,2019-01-17 06:30,2019-01-17 06:35,2019-01-17 10:30,2019-01-17 10:32,B787-8,291,252,214,38,0,N,,2,Y
1177,JL7850,2019-01-17,NRT,HNL,2019-01-17 13:00,2019-01-17 13:15,2019-01-17 20:30,2019-01-17 20:58,A350,369,280,228,47,5,N,,28,N
1178,JL7720,2019-01-17,NRT,SYD,2019-01-17 06:45,2019-01-17 06:45,2019-01-17 16:45,2019-01-17 16:50,B787-9,312,225,179,40,6,N,,5,Y
1179,JL0806,2019-01-17,HND,PVG,2019-01-17 09:45,2019-01-17 10:00,2019-01-17 12:45,2019-01-17 13:11,B767,261,191,173,18,0,N,,26,N
1180,JL0537,2019-01-18,HND,CTS,2019-01-18 12:45,2019-01-18 12:52,2019-01-18 14:15,2019-01-18 14:36,A350,369,310,254,51,5,N,,21,N
1181,JL0143,2019-01-18,HND,ITM,2019-01-18 07:45,2019-01-18 07:50,2019-01-18 08:45,2019-01-18 08:53,B787-8,291,245,208,37,0,N,,8,Y
1182,JL0320,2019-01-18,HND,FUK,2019-01-18 11:00,2019-01-18 11:30,2019-01-18 12:40,2019-01-18 13:09,A350,369,291,238,48,5,N,,29,N
1183,JL0985,2019-01-18,HND,OKA,2019-01-18 12:15,2019-01-18 12:45,2019-01-18 14:45,2019-01-18 15:12,B777-200,312,249,201,41,7,N,,27,N
1184,JL0217,2019-01-18,HND,NGO,2019-01-18 16:00,2019-01-18 16:45,2019-01-18 16:50,2019-01-18 17:43,B737,165,122,113,9,0,N,,53,N
1185,JL7128,2019-01-18,NRT,SIN,2019-01-18 11:45,2019-01-18 11:47,2019-01-18 18:45,2019-01-18 18:49,B787-9,312,229,183,40,6,N,,4,Y
1186,JL0665,2019-01-18,NRT,LAX,2019-01-18 18:00,2019-01-18 18:45,2019-01-19 05:00,2019-01-19 05:50,B777-300,244,197,124,66,7,N,,50,N
1187,JL0020,2019-01-18,NRT,JFK,2019-01-18 08:15,2019-01-18 08:45,2019-01-18 21:15,2019-01-18 21:45,B777-300,244,174,109,59,6,N,,30,N
1188,JL0493,2019-01-18,NRT,LHR,2019-01-18 09:45,2019-01-18 10:15,2019-01-18 21:45,2019-01-18 22:19,B777-300,244,203,128,68,7,N,,34,N
1189,JL7861,2019-01-18,NRT,HNL,2019-01-18 20:15,2019-01-18 20:22,2019-01-19 03:45,2019-01-19 04:05,A350,369,289,236,48,5,N,,20,N
1190,JL0868,2019-01-18,HND,PVG,2019-01-18 12:15,2019-01-18 12:17,2019-01-18 15:15,2019-01-18 15:31,B767,261,195,176,19,0,N,,16,N
1191,JL0548,2019-01-19,HND,CTS,2019-01-19 14:00,2019-01-19 14:20,2019-01-19 15:30,2019-01-19 15:48,A350,369,318,261,52,5,N,,18,N
1192,JL0319,2019-01-19,HND,FUK,2019-01-19 19:45,2019-01-19 19:45,2019-01-19 21:25,2019-01-19 21:27,A350,369,325,266,54,5,N,,2,Y
1193,JL0954,2019-01-19,HND,OKA,2019-01-19 06:45,2019-01-19 07:05,2019-01-19 09:15,2019-01-19 09:41,B777-200,312,280,227,46,7,N,,26,N
1194,JL0204,2019-01-19,HND,NGO,2019-01-19 11:00,2019-01-19 11:45,2019-01-19 11:50,2019-01-19 12:40,B737,165,125,116,9,0,N,,50,N
1195,JL7390,2019-01-19,NRT,BKK,2019-01-19 19:15,2019-01-19 19:30,2019-01-20 01:45,2019-01-20 02:09,B787-9,312,266,212,47,7,N,,24,N
1196,JL0278,2019-01-19,HND,HKG,2019-01-19 14:45,2019-01-19 14:45,2019-01-19 18:45,2019-01-19 18:49,B787-8,291,212,180,32,0,N,,4,Y
1197,JL7880,2019-01-19,NRT,HNL,2019-01-19 13:00,2019-01-19 13:00,2019-01-19 20:30,2019-01-19 20:40,A350,369,262,214,44,4,N,,10,Y
1198,JL7731,2019-01-19,NRT,SYD,2019-01-19 17:15,2019-01-19 17:20,2019-01-20 03:15,2019-01-20 03:28,B787-9,312,0,0,0,0,Y,運航上,,N
1199,JL0586,2019-01-20,HND,CTS,2019-01-20 16:00,2019-01-20 16:20,2019-01-20 17:30,2019-01-20 17:56,A350,369,304,249,50,5,N,,26,N
1200,JL0165,2019-01-20,HND,ITM,2019-01-20 14:00,2019-01-20 14:10,2019-01-20 15:00,2019-01-20 15:20,B787-8,291,233,198,35,0,N,,20,N
1201,JL0396,2019-01-20,HND,FUK,2019-01-20 06:30,2019-01-20 06:30,2019-01-20 08:10,2019-01-20 08:16,A350,369,311,255,51,5,N,,6,Y
1202,JL0297,2019-01-20,HND,NGO,2019-01-20 11:15,2019-01-20 11:15,2019-01-20 12:05,2019-01-20 12:11,B737,165,143,132,11,0,N,,6,Y
1203,JL7360,2019-01-20,NRT,BKK,2019-01-20 17:45,2019-01-20 18:30,2019-01-21 00:15,2019-01-21 01:00,B787-9,312,224,178,40,6,N,,45,N
1204,JL0659,2019-01-20,NRT,LAX,2019-01-20 06:30,2019-01-20 06:32,2019-01-20 17:30,2019-01-20 17:28,B777-300,244,207,131,69,7,N,,-2,Y
1205,JL0040,2019-01-20,NRT,JFK,2019-01-20 14:45,2019-01-20 15:05,2019-01-21 03:45,2019-01-21 04:15,B777-300,244,202,128,67,7,N,,30,N
1206,JL0207,2019-01-20,HND,HKG,2019-01-20 19:30,2019-01-20 19:35,2019-01-20 23:30,2019-01-20 23:33,B787-8,291,226,192,34,0,N,,3,Y
1207,JL0957,2019-01-20,HND,ICN,2019-01-20 20:45,2019-01-20 20:52,2019-01-20 23:15,2019-01-20 23:22,B767,261,206,186,20,0,N,,7,Y
1208,JL7867,2019-01-20,NRT,HNL,2019-01-20 10:00,2019-01-20 10:10,2019-01-20 17:30,2019-01-20 17:37,A350,369,320,262,53,5,N,,7,Y
1209,JL0138,2019-01-21,HND,ITM,2019-01-21 10:45,2019-01-21 11:15,2019-01-21 11:45,2019-01-21 12:23,B787-8,291,236,200,36,0,N,,38,N
1210,JL0394,2019-01-21,HND,FUK,2019-01-21 19:30,2019-01-21 20:00,2019-01-21 21:10,2019-01-21 21:48,A350,369,330,271,54,5,N,,38,N
1211,JL0910,2019-01-21,HND,OKA,2019-01-21 16:45,2019-01-21 16:52,2019-01-21 19:15,2019-01-21 19:33,B777-200,312,264,213,44,7,N,,18,N
1212,JL0219,2019-01-21,HND,NGO,2019-01-21 19:45,2019-01-21 19:45,2019-01-21 20:35,2019-01-21 20:34,B737,165,142,132,10,0,N,,-1,Y
1213,JL7150,2019-01-21,NRT,SIN,2019-01-21 15:00,2019-01-21 15:30,2019-01-21 22:00,2019-01-21 22:29,B787-9,312,268,214,47,7,N,,29,N
1214,JL7398,2019-01-21,NRT,BKK,2019-01-21 07:15,2019-01-21 07:35,2019-01-21 13:45,2019-01-21 14:11,B787-9,312,253,202,44,7,N,,26,N
1215,JL0464,2019-01-21,NRT,LHR,2019-01-21 14:45,2019-01-21 15:05,2019-01-22 02:45,2019-01-22 03:03,B777-300,244,183,116,61,6,N,,18,N
1216,JL0279,2019-01-21,HND,HKG,2019-01-21 10:45,2019-01-21 10:47,2019-01-21 14:45,2019-01-21 14:45,B787-8,291,210,178,32,0,N,,0,Y
1217,JL7812,2019-01-21,NRT,HNL,2019-01-21 18:30,2019-01-21 19:15,2019-01-22 02:00,2019-01-22 02:51,A350,369,294,240,49,5,N,,51,N
1218,JL0190,2019-01-22,HND,ITM,2019-01-22 16:15,2019-01-22 16:22,2019-01-22 17:15,2019-01-22 17:33,B787-8,291,261,222,39,0,N,,18,N
1219,JL0331,2019-01-22,HND,FUK,2019-01-22 18:45,2019-01-22 18:45,2019-01-22 20:25,2019-01-22 20:31,A350,369,294,240,49,5,N,,6,Y
1220,JL0971,2019-01-22,HND,OKA,2019-01-22 08:00,2019-01-22 08:00,2019-01-22 10:30,2019-01-22 10:34,B777-200,312,266,215,44,7,N,,4,Y
1221,JL0253,2019-01-22,HND,NGO,2019-01-22 18:45,2019-01-22 19:15,2019-01-22 19:35,2019-01-22 20:02,B737,165,130,120,10,0,N,,27,N
1222,JL7367,2019-01-22,NRT,BKK,2019-01-22 11:15,2019-01-22 11:35,2019-01-22 17:45,2019-01-22 18:20,B787-9,312,259,207,45,7,N,,35,N
1223,JL0008,2019-01-22,NRT,JFK,2019-01-22 19:00,2019-01-22 19:20,2019-01-23 08:00,2019-01-23 08:19,B777-300,244,179,113,60,6,N,,19,N
1224,JL0429,2019-01-22,NRT,LHR,2019-01-22 11:30,2019-01-22 11:30,2019-01-22 23:30,2019-01-22 23:33,B777-300,244,210,133,70,7,N,,3,Y
1225,JL0979,2019-01-22,HND,ICN,2019-01-22 14:00,2019-01-22 14:20,2019-01-22 16:30,2019-01-22 17:05,B767,261,224,203,21,0,N,,35,N
1226,JL7793,2019-01-22,NRT,SYD,2019-01-22 20:30,2019-01-22 21:00,2019-01-23 06:30,2019-01-23 06:56,B787-9,312,222,177,39,6,N,,26,N
1227,JL0574,2019-01-23,HND,CTS,2019-01-23 10:15,2019-01-23 10:45,2019-01-23 11:45,2019-01-23 12:23,A350,369,274,223,46,5,N,,38,N
1228,JL0170,2019-01-23,HND,ITM,2019-01-23 10:30,2019-01-23 10:45,2019-01-23 11:30,2019-01-23 11:47,B787-8,291,247,210,37,0,N,,17,N
1229,JL7162,2019-01-23,NRT,SIN,2019-01-23 13:15,2019-01-23 13:22,2019-01-23 20:15,2019-01-23 20:36,B787-9,312,264,211,46,7,N,,21,N
1230,JL7345,2019-01-23,NRT,BKK,2019-01-23 12:15,2019-01-23 12:22,2019-01-23 18:45,2019-01-23 19:03,B787-9,312,237,189,42,6,N,,18,N
1231,JL0635,2019-01-23,NRT,LAX,2019-01-23 13:15,2019-01-23 13:15,2019-01-24 00:15,2019-01-24 00:13,B777-300,244,210,133,70,7,N,,-2,Y
1232,JL0054,2019-01-23,NRT,JFK,2019-01-23 09:15,2019-01-23 09:22,2019-01-23 22:15,2019-01-23 22:35,B777-300,244,180,114,60,6,N,,20,N
1233,JL0260,2019-01-23,HND,HKG,2019-01-23 13:30,2019-01-23 13:45,2019-01-23 17:30,2019-01-23 17:40,B787-8,291,224,190,34,0,N,,10,Y
1234,JL0931,2019-01-23,HND,ICN,2019-01-23 09:30,2019-01-23 09:30,2019-01-23 12:00,2019-01-23 11:56,B767,261,210,190,20,0,N,,-4,Y
1235,JL7887,2019-01-23,NRT,HNL,2019-01-23 13:30,2019-01-23 13:50,2019-01-23 21:00,2019-01-23 21:15,A350,369,287,234,48,5,N,,15,Y
1236,JL7794,2019-01-23,NRT,SYD,2019-01-23 11:45,2019-01-23 11:52,2019-01-23 21:45,2019-01-23 21:48,B787-9,312,249,198,44,7,N,,3,Y
1237,JL0510,2019-01-24,HND,CTS,2019-01-24 12:45,2019-01-24 13:05,2019-01-24 14:15,2019-01-24 14:38,A350,369,309,253,51,5,N,,23,N
1238,JL0117,2019-01-24,HND,ITM,2019-01-24 07:45,2019-01-24 07:52,2019-01-24 08:45,2019-01-24 08:57,B787-8,291,232,197,35,0,N,,12,Y
1239,JL0952,2019-01-24,HND,OKA,2019-01-24 14:00,2019-01-24 14:00,2019-01-24 16:30,2019-01-24 16:26,B777-200,312,247,199,41,7,N,,-4,Y
1240,JL0259,2019-01-24,HND,NGO,2019-01-24 08:15,2019-01-24 08:22,2019-01-24 09:05,2019-01-24 09:26,B737,165,132,122,10,0,N,,21,N
1241,JL7139,2019-01-24,NRT,SIN,2019-01-24 15:30,2019-01-24 15:50,2019-01-24 22:30,2019-01-24 23:01,B787-9,312,256,204,45,7,N,,31,N
1242,JL0648,2019-01-24,NRT,LAX,2019-01-24 11:00,2019-01-24 11:10,2019-01-24 22:00,2019-01-24 22:23,B777-300,244,208,132,69,7,N,,23,N
1243,JL0081,2019-01-24,NRT,JFK,2019-01-24 06:45,2019-01-24 06:50,2019-01-24 19:45,2019-01-24 20:05,B777-300,244,203,128,68,7,N,,20,N
1244,JL0493,2019-01-24,NRT,LHR,2019-01-24 06:45,2019-01-24 06:45,2019-01-24 18:45,2019-01-24 18:56,B777-300,244,197,124,66,7,N,,11,Y
1245,JL0219,2019-01-24,HND,HKG,2019-01-24 19:15,2019-01-24 19:15,2019-01-24 23:15,2019-01-24 23:28,B787-8,291,211,179,32,0,N,,13,Y
1246,JL7820,2019-01-24,NRT,HNL,2019-01-24 12:15,2019-01-24 12:25,2019-01-24 19:45,2019-01-24 20:06,A350,369,316,259,52,5,N,,21,N
1247,JL7795,2019-01-24,NRT,SYD,2019-01-24 17:00,2019-01-24 17:00,2019-01-25 03:00,2019-01-25 03:11,B787-9,312,237,189,42,6,N,,11,Y
1248,JL0868,2019-01-24,HND,PVG,2019-01-24 12:30,2019-01-24 12:30,2019-01-24 15:30,2019-01-24 15:39,B767,261,199,180,19,0,N,,9,Y
1249,JL0599,2019-01-25,HND,CTS,2019-01-25 19:30,2019-01-25 20:00,2019-01-25 21:00,2019-01-25 21:40,A350,369,287,234,48,5,N,,40,N
1250,JL0129,2019-01-25,HND,ITM,2019-01-25 10:30,2019-01-25 10:32,2019-01-25 11:30,2019-01-25 11:42,B787-8,291,231,196,35,0,N,,12,Y
1251,JL0393,2019-01-25,HND,FUK,2019-01-25 10:30,2019-01-25 10:30,2019-01-25 12:10,2019-01-25 12:23,A350,369,295,241,49,5,N,,13,Y
1252,JL0945,2019-01-25,HND,OKA,2019-01-25 18:15,2019-01-25 18:20,2019-01-25 20:45,2019-01-25 20:46,B777-200,312,266,215,44,7,N,,1,Y
1253,JL0257,2019-01-25,HND,NGO,2019-01-25 16:30,2019-01-25 16:45,2019-01-25 17:20,2019-01-25 17:36,B737,165,136,126,10,0,N,,16,N
1254,JL7190,2019-01-25,NRT,SIN,2019-01-25 10:15,2019-01-25 10:15,2019-01-25 17:15,2019-01-25 17:29,B787-9,312,233,186,41,6,N,,14,Y
1255,JL0629,2019-01-25,NRT,LAX,2019-01-25 16:15,2019-01-25 16:15,2019-01-26 03:15,2019-01-26 03:13,B777-300,244,201,127,67,7,N,,-2,Y
1256,JL0401,2019-01-25,NRT,LHR,2019-01-25 14:15,2019-01-25 14:25,2019-01-26 02:15,2019-01-26 02:40,B777-300,244,207,131,69,7,N,,25,N
1257,JL0226,2019-01-25,HND,HKG,2019-01-25 18:30,2019-01-25 18:37,2019-01-25 22:30,2019-01-25 22:41,B787-8,291,248,210,38,0,N,,11,Y
1258,JL7869,2019-01-25,NRT,HNL,2019-01-25 17:00,2019-01-25 17:00,2019-01-26 00:30,2019-01-26 00:38,A350,369,272,222,45,5,N,,8,Y
1259,JL7751,2019-01-25,NRT,SYD,2019-01-25 18:45,2019-01-25 18:45,2019-01-26 04:45,2019-01-26 04:49,B787-9,312,221,176,39,6,N,,4,Y
1260,JL0814,2019-01-25,HND,PVG,2019-01-25 20:30,2019-01-25 20:35,2019-01-25 23:30,2019-01-25 23:44,B767,261,207,187,20,0,N,,14,Y
1261,JL0518,2019-01-26,HND,CTS,2019-01-26 19:45,2019-01-26 19:50,2019-01-26 21:15,2019-01-26 21:21,A350,369,292,239,48,5,N,,6,Y
1262,JL0183,2019-01-26,HND,ITM,2019-01-26 10:15,2019-01-26 10:15,2019-01-26 11:15,2019-01-26 11:20,B787-8,291,241,205,36,0,N,,5,Y
1263,JL0323,2019-01-26,HND,FUK,2019-01-26 15:45,2019-01-26 15:55,2019-01-26 17:25,2019-01-26 17:46,A350,369,296,242,49,5,N,,21,N
1264,JL0262,2019-01-26,HND,NGO,2019-01-26 11:15,2019-01-26 11:15,2019-01-26 12:05,2019-01-26 12:08,B737,165,133,123,10,0,N,,3,Y
1265,JL7375,2019-01-26,NRT,BKK,2019-01-26 17:00,2019-01-26 17:05,2019-01-26 23:30,2019-01-26 23:50,B787-9,312,233,186,41,6,N,,20,N
1266,JL0660,2019-01-26,NRT,LAX,2019-01-26 10:15,2019-01-26 10:25,2019-01-26 21:15,2019-01-26 21:36,B777-300,244,207,131,69,7,N,,21,N
1267,JL0089,2019-01-26,NRT,JFK,2019-01-26 07:30,2019-01-26 07:37,2019-01-26 20:30,2019-01-26 20:51,B777-300,244,210,133,70,7,N,,21,N
1268,JL0459,2019-01-26,NRT,LHR,2019-01-26 17:30,2019-01-26 17:40,2019-01-27 05:30,2019-01-27 05:52,B777-300,244,202,128,67,7,N,,22,N
1269,JL0228,2019-01-26,HND,HKG,2019-01-26 18:15,2019-01-26 19:00,2019-01-26 22:15,2019-01-26 23:14,B787-8,291,210,178,32,0,N,,59,N
1270,JL0991,2019-01-26,HND,ICN,2019-01-26 11:00,2019-01-26 11:30,2019-01-26 13:30,2019-01-26 13:58,B767,261,208,188,20,0,N,,28,N
1271,JL7874,2019-01-26,NRT,HNL,2019-01-26 14:15,2019-01-26 14:15,2019-01-26 21:45,2019-01-26 21:50,A350,369,288,235,48,5,N,,5,Y
1272,JL7792,2019-01-26,NRT,SYD,2019-01-26 15:45,2019-01-26 15:45,2019-01-27 01:45,2019-01-27 01:56,B787-9,312,224,179,39,6,N,,11,Y
1273,JL0573,2019-01-27,HND,CTS,2019-01-27 06:45,2019-01-27 07:30,2019-01-27 08:15,2019-01-27 09:04,A350,369,296,242,49,5,N,,49,N
1274,JL0196,2019-01-27,HND,ITM,2019-01-27 09:00,2019-01-27 09:00,2019-01-27 10:00,2019-01-27 10:08,B787-8,291,218,185,33,0,N,,8,Y
1275,JL0309,2019-01-27,HND,FUK,2019-01-27 20:45,2019-01-27 20:45,2019-01-27 22:25,2019-01-27 22:29,A350,369,318,261,52,5,N,,4,Y
1276,JL0994,2019-01-27,HND,OKA,2019-01-27 16:45,2019-01-27 16:52,2019-01-27 19:15,2019-01-27 19:29,B777-200,312,276,224,45,7,N,,14,Y
1277,JL0211,2019-01-27,HND,NGO,2019-01-27 16:15,2019-01-27 17:00,2019-01-27 17:05,2019-01-27 17:56,B737,165,148,137,11,0,N,,51,N
1278,JL7117,2019-01-27,NRT,SIN,2019-01-27 17:15,2019-01-27 17:15,2019-01-28 00:15,2019-01-28 00:10,B787-9,312,244,194,43,7,N,,-5,Y
1279,JL7355,2019-01-27,NRT,BKK,2019-01-27 14:45,2019-01-27 14:47,2019-01-27 21:15,2019-01-27 21:19,B787-9,312,229,183,40,6,N,,4,Y
1280,JL0098,2019-01-27,NRT,JFK,2019-01-27 07:00,2019-01-27 07:45,2019-01-27 20:00,2019-01-27 20:53,B777-300,244,209,132,70,7,N,,53,N
1281,JL0431,2019-01-27,NRT,LHR,2019-01-27 09:00,2019-01-27 09:00,2019-01-27 21:00,2019-01-27 21:14,B777-300,244,196,124,65,7,N,,14,Y
1282,JL0207,2019-01-27,HND,HKG,2019-01-27 09:00,2019-01-27 09:10,2019-01-27 13:00,2019-01-27 13:19,B787-8,291,216,183,33,0,N,,19,N
1283,JL0908,2019-01-27,HND,ICN,2019-01-27 08:30,2019-01-27 08:32,2019-01-27 11:00,2019-01-27 11:15,B767,261,210,190,20,0,N,,15,Y
1284,JL7842,2019-01-27,NRT,HNL,2019-01-27 09:30,2019-01-27 09:30,2019-01-27 17:00,2019-01-27 17:11,A350,369,279,228,46,5,N,,11,Y
1285,JL0895,2019-01-27,HND,PVG,2019-01-27 20:15,2019-01-27 21:00,2019-01-27 23:15,2019-01-28 00:08,B767,261,187,169,18,0,N,,53,N
1286,JL0583,2019-01-28,HND,CTS,2019-01-28 16:45,2019-01-28 17:05,2019-01-28 18:15,2019-01-28 18:40,A350,369,297,243,49,5,N,,25,N
1287,JL0931,2019-01-28,HND,OKA,2019-01-28 19:15,2019-01-28 19:20,2019-01-28 21:45,2019-01-28 21:49,B777-200,312,276,224,45,7,N,,4,Y
1288,JL0254,2019-01-28,HND,NGO,2019-01-28 14:15,2019-01-28 14:25,2019-01-28 15:05,2019-01-28 15:17,B737,165,130,120,10,0,N,,12,Y
1289,JL7348,2019-01-28,NRT,BKK,2019-01-28 07:15,2019-01-28 07:15,2019-01-28 13:45,2019-01-28 13:48,B787-9,312,251,200,44,7,N,,3,Y
1290,JL0476,2019-01-28,NRT,LHR,2019-01-28 17:15,2019-01-28 17:30,2019-01-29 05:15,2019-01-29 05:31,B777-300,244,186,118,62,6,N,,16,N
1291,JL0202,2019-01-28,HND,HKG,2019-01-28 09:15,2019-01-28 09:15,2019-01-28 13:15,2019-01-28 13:25,B787-8,291,238,202,36,0,N,,10,Y
1292,JL0951,2019-01-28,HND,ICN,2019-01-28 20:15,2019-01-28 20:35,2019-01-28 22:45,2019-01-28 23:10,B767,261,201,182,19,0,N,,25,N
1293,JL7846,2019-01-28,NRT,HNL,2019-01-28 10:30,2019-01-28 10:37,2019-01-28 18:00,2019-01-28 18:18,A350,369,289,236,48,5,N,,18,N
1294,JL7793,2019-01-28,NRT,SYD,2019-01-28 13:30,2019-01-28 13:32,2019-01-28 23:30,2019-01-28 23:38,B787-9,312,223,178,39,6,N,,8,Y
1295,JL0895,2019-01-28,HND,PVG,2019-01-28 08:00,2019-01-28 08:05,2019-01-28 11:00,2019-01-28 11:17,B767,261,209,189,20,0,N,,17,N
1296,JL0520,2019-01-29,HND,CTS,2019-01-29 09:30,2019-01-29 09:32,2019-01-29 11:00,2019-01-29 11:09,A350,369,287,234,48,5,N,,9,Y
1297,JL0188,2019-01-29,HND,ITM,2019-01-29 11:30,2019-01-29 11:45,2019-01-29 12:30,2019-01-29 13:00,B787-8,291,236,200,36,0,N,,30,N
1298,JL0346,2019-01-29,HND,FUK,2019-01-29 08:15,2019-01-29 08:35,2019-01-29 09:55,2019-01-29 10:25,A350,369,325,266,54,5,N,,30,N
1299,JL0908,2019-01-29,HND,OKA,2019-01-29 14:00,2019-01-29 14:00,2019-01-29 16:30,2019-01-29 16:26,B777-200,312,251,203,41,7,N,,-4,Y
1300,JL0230,2019-01-29,HND,NGO,2019-01-29 07:15,2019-01-29 07:15,2019-01-29 08:05,2019-01-29 08:06,B737,165,131,121,10,0,N,,1,Y
1301,JL7186,2019-01-29,NRT,SIN,2019-01-29 20:45,2019-01-29 21:30,2019-01-30 03:45,2019-01-30 04:40,B787-9,312,0,0,0,0,Y,需要,,N
1302,JL0636,2019-01-29,NRT,LAX,2019-01-29 14:30,2019-01-29 14:30,2019-01-30 01:30,2019-01-30 01:41,B777-300,244,199,126,66,7,N,,11,Y
1303,JL0023,2019-01-29,NRT,JFK,2019-01-29 07:00,2019-01-29 07:20,2019-01-29 20:00,2019-01-29 20:19,B777-300,244,197,124,66,7,N,,19,N
1304,JL0251,2019-01-29,HND,HKG,2019-01-29 07:30,2019-01-29 07:40,2019-01-29 11:30,2019-01-29 11:49,B787-8,291,252,214,38,0,N,,19,N
1305,JL7811,2019-01-29,NRT,HNL,2019-01-29 16:00,2019-01-29 16:00,2019-01-29 23:30,2019-01-29 23:37,A350,369,294,240,49,5,N,,7,Y
1306,JL0156,2019-01-30,HND,ITM,2019-01-30 16:30,2019-01-30 17:00,2019-01-30 17:30,2019-01-30 17:58,B787-8,291,258,219,39,0,N,,28,N
1307,JL0989,2019-01-30,HND,OKA,2019-01-30 20:45,2019-01-30 20:50,2019-01-30 23:15,2019-01-30 23:16,B777-200,312,265,214,44,7,N,,1,Y
